tokenizer_id,corpus_id,mask,tokenizer_fingerprint,corpus_sha,code_version,n_chars,n_mask,n_gold_words,n_tokens,n_tokens_accepted,b_tp,b_fp,b_fn,b_tn,w_tp,w_pred,w_gold,w_intact,crossing_tokens,f_midcodepoint,f_cluster_split,f_overlap_rejected,f_dropped_chars,f_prefix_space_trim,n_sents
bloom,sighan_msr,raw,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,119719,117076,90612,22479,12276,55003,70995,117076,106873,92647,11792,2643,0,0,0,0,3985
bloom,sighan_pku,core,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,135942,104372,107547,107245,58518,14614,11279,51531,40949,75076,71741,91469,10748,302,0,0,0,0,1944
bloom,sighan_pku,legal,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,107547,107245,89643,15658,12785,52703,68941,107245,104372,91469,12145,302,0,0,0,0,1944
bloom,sighan_pku,raw,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,107547,107245,89643,15658,12785,52703,68941,107245,104372,91469,12145,302,0,0,0,0,1944
bloom,ud_th_pud,core,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,50336,22330,98994,79472,15804,24299,3077,7156,5321,41103,19881,805,3077,19522,35856,0,0,0,1000
bloom,ud_th_pud,legal,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,55046,22330,98994,79472,18220,24396,5266,7164,5790,43616,24486,805,5242,19522,35856,0,0,0,1000
bloom,ud_th_pud,raw,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,97318,22330,98994,79472,18220,60252,5266,13580,334,79472,24486,805,5242,19522,35856,0,0,0,1000
bloom,ud_yue_hk,core,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,12998,13918,16091,15028,7846,1879,593,2680,6772,10729,9443,12218,570,1063,0,0,0,0,1004
bloom,ud_yue_hk,legal,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,16091,15028,12082,1942,833,2772,10638,15028,13919,12218,810,1063,0,0,0,0,1004
bloom,ud_yue_hk,raw,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,16091,15028,12082,1942,833,2772,10638,15028,13919,12218,810,1063,0,0,0,0,1004
bloom,ud_zh_gsd,core,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,15035,12010,12254,12217,6534,1966,1405,5130,4499,9000,8439,10328,1304,37,0,0,0,0,500
bloom,ud_zh_gsd,legal,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,12254,12217,9668,2049,1871,5147,7082,12217,12039,10328,1698,37,0,0,0,0,500
bloom,ud_zh_gsd,raw,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,12254,12217,9668,2049,1871,5147,7082,12217,12039,10328,1698,37,0,0,0,0,500
bloom,ud_zh_gsdsimp,core,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,15035,12010,11835,11811,6335,1769,1604,5327,4298,8604,8439,10511,1475,24,0,0,0,0,500
bloom,ud_zh_gsdsimp,legal,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,11835,11811,9461,1850,2078,5346,6877,11811,12039,10511,1873,24,0,0,0,0,500
bloom,ud_zh_gsdsimp,raw,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,11835,11811,9461,1850,2078,5346,6877,11811,12039,10511,1873,24,0,0,0,0,500
bloom,ud_zh_hk,core,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,10547,9874,9338,9303,5118,949,1335,3145,4237,7071,7457,9086,1269,35,0,0,0,0,1004
bloom,ud_zh_hk,legal,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,9338,9303,7323,976,1547,3213,6175,9303,9874,9086,1473,35,0,0,0,0,1004
bloom,ud_zh_hk,raw,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,9338,9303,7323,976,1547,3213,6175,9303,9874,9086,1473,35,0,0,0,0,1004
bloom,vistec_th,core,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,681825,337977,1324229,1090385,217745,309454,38082,116544,78581,532199,260827,19582,38080,233844,464847,0,0,0,5000
bloom,vistec_th,legal,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,842412,337977,1324229,1090385,294023,326515,101967,119907,96140,625538,400990,19582,101623,233844,464847,0,0,0,5000
bloom,vistec_th,raw,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,1387530,337977,1324229,1090385,294120,791265,101982,200163,9759,1090385,401102,19582,101638,233844,464847,0,0,0,5000
bloom,wisesight1000,core,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,35989,18790,69362,57162,10850,15696,1870,7573,4295,27539,13713,2057,1870,12200,23888,0,0,0,993
bloom,wisesight1000,legal,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,46265,18790,69362,57162,15838,16443,5884,8100,5474,33274,22715,2057,5854,12200,23888,0,0,0,993
bloom,wisesight1000,raw,e4a9446770d292a6d00cc0d5461b4697b30dd6efc689a14874e66f01e9dde96d,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,74142,18790,69362,57162,15851,40318,5886,12087,1014,57162,22730,2057,5856,12200,23888,0,0,0,993
char,alt_km,core,ce247af16ecfdf985e6947da70647b64e2b9a1a9bcca92ab2ff948967509aa56,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,349503,177585,374883,374883,154142,195361,0,0,31117,354503,159142,43292,0,0,0,0,0,0,5000
char,alt_km,legal,ce247af16ecfdf985e6947da70647b64e2b9a1a9bcca92ab2ff948967509aa56,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,369883,177585,374883,374883,173264,196619,0,0,43971,374883,178264,43292,0,0,0,0,0,0,5000
char,alt_km,raw,ce247af16ecfdf985e6947da70647b64e2b9a1a9bcca92ab2ff948967509aa56,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,694986,177585,374883,374883,173264,196619,1,325102,43971,374883,178265,43292,1,0,0,0,0,0,5000
char,hkcancor_d,core,767f1051401051f473aba1918bc426d6d55f1cc960eff34d6816cddd4594efc8,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,1962,2445,2858,2858,1554,408,0,0,1450,2219,1811,2067,0,0,0,0,0,0,257
char,hkcancor_d,legal,767f1051401051f473aba1918bc426d6d55f1cc960eff34d6816cddd4594efc8,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,2601,2445,2858,2858,2188,413,0,0,2067,2858,2445,2067,0,0,0,0,0,0,257
char,hkcancor_d,raw,767f1051401051f473aba1918bc426d6d55f1cc960eff34d6816cddd4594efc8,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,2601,2445,2858,2858,2188,413,0,0,2067,2858,2445,2067,0,0,0,0,0,0,257
char,hkcancor_p,core,767f1051401051f473aba1918bc426d6d55f1cc960eff34d6816cddd4594efc8,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,1962,2178,2858,2858,1311,651,0,0,1032,2219,1568,1598,0,0,0,0,0,0,257
char,hkcancor_p,legal,767f1051401051f473aba1918bc426d6d55f1cc960eff34d6816cddd4594efc8,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,2858,2858,1921,680,0,0,1598,2858,2178,1598,0,0,0,0,0,0,257
char,hkcancor_p,raw,767f1051401051f473aba1918bc426d6d55f1cc960eff34d6816cddd4594efc8,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,2858,2858,1921,680,0,0,1598,2858,2178,1598,0,0,0,0,0,0,257
char,hkcancor_s,core,767f1051401051f473aba1918bc426d6d55f1cc960eff34d6816cddd4594efc8,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,1962,2178,2858,2858,1311,651,0,0,1032,2219,1568,1598,0,0,0,0,0,0,257
char,hkcancor_s,legal,767f1051401051f473aba1918bc426d6d55f1cc960eff34d6816cddd4594efc8,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,2858,2858,1921,680,0,0,1598,2858,2178,1598,0,0,0,0,0,0,257
char,hkcancor_s,raw,767f1051401051f473aba1918bc426d6d55f1cc960eff34d6816cddd4594efc8,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,2858,2858,1921,680,0,0,1598,2858,2178,1598,0,0,0,0,0,0,257
char,khpos,core,ce247af16ecfdf985e6947da70647b64e2b9a1a9bcca92ab2ff948967509aa56,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24146,10778,25906,25906,9183,14963,0,0,2000,25146,10183,2544,0,0,0,0,0,0,1000
char,khpos,legal,ce247af16ecfdf985e6947da70647b64e2b9a1a9bcca92ab2ff948967509aa56,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24906,10778,25906,25906,9777,15129,0,0,2543,25906,10777,2544,0,0,0,0,0,0,1000
char,khpos,raw,ce247af16ecfdf985e6947da70647b64e2b9a1a9bcca92ab2ff948967509aa56,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,49072,10778,25906,25906,9777,15129,1,24165,2543,25906,10778,2544,1,0,0,0,0,0,1000
char,osf_cwsa_zh,core,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9313,5425,10310,10310,4428,4885,0,0,1168,9813,4928,1665,0,0,0,0,0,0,500
char,osf_cwsa_zh,legal,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,10310,10310,4925,4885,0,0,1665,10310,5425,1665,0,0,0,0,0,0,500
char,osf_cwsa_zh,raw,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,10310,10310,4925,4885,0,0,1665,10310,5425,1665,0,0,0,0,0,0,500
char,sighan_as,core,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,54820,42425,68582,68582,29089,25731,0,0,13766,59820,34089,21095,0,0,0,0,0,0,5000
char,sighan_as,legal,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,68582,68582,37425,26157,0,0,21095,68582,42425,21095,0,0,0,0,0,0,5000
char,sighan_as,raw,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,68582,68582,37425,26157,0,0,21095,68582,42425,21095,0,0,0,0,0,0,5000
char,sighan_cityu,core,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,53468,40936,67689,67689,27156,26312,0,0,9728,54960,28648,19116,0,0,0,0,0,0,1492
char,sighan_cityu,legal,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,67689,67689,39444,26753,0,0,19116,67689,40936,19116,0,0,0,0,0,0,1492
char,sighan_cityu,raw,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,67689,67689,39444,26753,0,0,19116,67689,40936,19116,0,0,0,0,0,0,1492
char,sighan_msr,core,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,146372,106873,184355,184355,71669,74703,0,0,24792,150357,75654,48092,0,0,0,0,0,0,3985
char,sighan_msr,legal,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,184355,184355,102888,77482,0,0,48092,184355,106873,48092,0,0,0,0,0,0,3985
char,sighan_msr,raw,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,184355,184355,102888,77482,0,0,48092,184355,106873,48092,0,0,0,0,0,0,3985
char,sighan_pku,core,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,135942,104372,172733,172733,69797,66145,0,0,23703,137886,71741,47490,0,0,0,0,0,0,1944
char,sighan_pku,legal,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,172733,172733,102428,68361,0,0,47490,172733,104372,47490,0,0,0,0,0,0,1944
char,sighan_pku,raw,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,172733,172733,102428,68361,0,0,47490,172733,104372,47490,0,0,0,0,0,0,1944
char,ud_th_pud,core,5b5211a1df0a170997431b3000adc3f49a29ed49284569b813cd97444f1d8981,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,50336,22330,56046,56046,18881,31455,0,0,6254,51336,19881,7617,0,0,0,0,0,0,1000
char,ud_th_pud,legal,5b5211a1df0a170997431b3000adc3f49a29ed49284569b813cd97444f1d8981,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,55046,22330,56046,56046,23486,31560,0,0,9773,56046,24486,7617,0,0,0,0,0,0,1000
char,ud_th_pud,raw,5b5211a1df0a170997431b3000adc3f49a29ed49284569b813cd97444f1d8981,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,97318,22330,56046,56046,23486,31560,0,42272,9773,56046,24486,7617,0,0,0,0,0,0,1000
char,ud_yue_hk,core,767f1051401051f473aba1918bc426d6d55f1cc960eff34d6816cddd4594efc8,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,12998,13918,18633,18633,8439,4559,0,0,5739,14002,9443,9867,0,0,0,0,0,0,1004
char,ud_yue_hk,legal,767f1051401051f473aba1918bc426d6d55f1cc960eff34d6816cddd4594efc8,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,18633,18633,12915,4714,0,0,9868,18633,13919,9867,0,0,0,0,0,0,1004
char,ud_yue_hk,raw,767f1051401051f473aba1918bc426d6d55f1cc960eff34d6816cddd4594efc8,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,18633,18633,12915,4714,0,0,9868,18633,13919,9867,0,0,0,0,0,0,1004
char,ud_zh_gsd,core,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,15035,12010,19235,19235,7939,7096,0,0,3349,15535,8439,6155,0,0,0,0,0,0,500
char,ud_zh_gsd,legal,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,19235,19235,11539,7196,0,0,6184,19235,12039,6155,0,0,0,0,0,0,500
char,ud_zh_gsd,raw,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,19235,19235,11539,7196,0,0,6184,19235,12039,6155,0,0,0,0,0,0,500
char,ud_zh_gsdsimp,core,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,15035,12010,19235,19235,7939,7096,0,0,3349,15535,8439,6155,0,0,0,0,0,0,500
char,ud_zh_gsdsimp,legal,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,19235,19235,11539,7196,0,0,6184,19235,12039,6155,0,0,0,0,0,0,500
char,ud_zh_gsdsimp,raw,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,19235,19235,11539,7196,0,0,6184,19235,12039,6155,0,0,0,0,0,0,500
char,ud_zh_hk,core,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,10547,9874,14063,14063,6453,4094,0,0,4093,11551,7457,6228,0,0,0,0,0,0,1004
char,ud_zh_hk,legal,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,14063,14063,8870,4189,0,0,6228,14063,9874,6228,0,0,0,0,0,0,1004
char,ud_zh_hk,raw,bc5170e441d5caef51a7a5309fec181ed2982e052be0946524593418db53397c,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,14063,14063,8870,4189,0,0,6228,14063,9874,6228,0,0,0,0,0,0,1004
char,vistec_th,core,5b5211a1df0a170997431b3000adc3f49a29ed49284569b813cd97444f1d8981,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,681825,337977,847412,847412,255827,425998,0,0,94001,686825,260827,130391,0,0,0,0,0,0,5000
char,vistec_th,legal,5b5211a1df0a170997431b3000adc3f49a29ed49284569b813cd97444f1d8981,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,842412,337977,847412,847412,395990,446422,0,0,193427,847412,400990,130391,0,0,0,0,0,0,5000
char,vistec_th,raw,5b5211a1df0a170997431b3000adc3f49a29ed49284569b813cd97444f1d8981,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,1387530,337977,847412,847412,395990,446422,112,545006,193413,847412,401102,130391,100,0,0,0,0,0,5000
char,wisesight1000,core,5b5211a1df0a170997431b3000adc3f49a29ed49284569b813cd97444f1d8981,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,35989,18790,47258,47258,12720,23269,0,0,4594,36982,13713,7102,0,0,0,0,0,0,993
char,wisesight1000,legal,5b5211a1df0a170997431b3000adc3f49a29ed49284569b813cd97444f1d8981,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,46265,18790,47258,47258,21722,24543,0,0,11012,47258,22715,7102,0,0,0,0,0,0,993
char,wisesight1000,raw,5b5211a1df0a170997431b3000adc3f49a29ed49284569b813cd97444f1d8981,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,74142,18790,47258,47258,21722,24543,15,27862,11010,47258,22730,7102,14,0,0,0,0,0,993
cl100k_base,alt_km,core,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,349503,177585,1137730,577176,144505,139014,9637,56347,50338,288519,159142,12143,9637,560554,269303,0,0,0,5000
cl100k_base,alt_km,legal,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,369883,177585,1137730,577176,162758,140115,10506,56504,64532,307873,178264,12143,10504,560554,269303,0,0,0,5000
cl100k_base,alt_km,raw,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,694986,177585,1137730,577176,162759,409417,10506,112304,11307,577176,178265,12143,10504,560554,269303,0,0,0,5000
cl100k_base,hkcancor_d,core,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,1962,2445,5192,2835,1554,388,0,20,1467,2199,1811,2083,0,2357,0,0,0,0,257
cl100k_base,hkcancor_d,legal,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,2601,2445,5192,2835,2185,393,3,20,2077,2835,2445,2083,3,2357,0,0,0,0,257
cl100k_base,hkcancor_d,raw,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,2601,2445,5192,2835,2185,393,3,20,2077,2835,2445,2083,3,2357,0,0,0,0,257
cl100k_base,hkcancor_p,core,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,1962,2178,5192,2835,1311,631,0,20,1049,2199,1568,1614,0,2357,0,0,0,0,257
cl100k_base,hkcancor_p,legal,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,5192,2835,1918,660,3,20,1608,2835,2178,1614,3,2357,0,0,0,0,257
cl100k_base,hkcancor_p,raw,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,5192,2835,1918,660,3,20,1608,2835,2178,1614,3,2357,0,0,0,0,257
cl100k_base,hkcancor_s,core,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,1962,2178,5192,2835,1311,631,0,20,1049,2199,1568,1614,0,2357,0,0,0,0,257
cl100k_base,hkcancor_s,legal,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,5192,2835,1918,660,3,20,1608,2835,2178,1614,3,2357,0,0,0,0,257
cl100k_base,hkcancor_s,raw,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,5192,2835,1918,660,3,20,1608,2835,2178,1614,3,2357,0,0,0,0,257
cl100k_base,khpos,core,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24146,10778,83243,41982,8518,11907,665,3056,2631,21425,10183,627,665,41261,19804,0,0,0,1000
cl100k_base,khpos,legal,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24906,10778,83243,41982,9109,12069,668,3060,3173,22178,10777,627,668,41261,19804,0,0,0,1000
cl100k_base,khpos,raw,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,49072,10778,83243,41982,9109,31873,669,7421,619,41982,10778,627,669,41261,19804,0,0,0,1000
cl100k_base,osf_cwsa_zh,core,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9313,5425,15894,10154,4426,4731,2,154,1293,9657,4928,1792,2,5740,0,0,0,0,500
cl100k_base,osf_cwsa_zh,legal,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,15894,10154,4923,4731,2,154,1790,10154,5425,1792,2,5740,0,0,0,0,500
cl100k_base,osf_cwsa_zh,raw,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,15894,10154,4923,4731,2,154,1790,10154,5425,1792,2,5740,0,0,0,0,500
cl100k_base,sighan_as,core,1b9202984c49d92ce3f45273df960672444db174769a09c7285beadc560f3b83,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,54820,42425,101843,67474,29051,24728,38,1003,14340,58779,34089,21768,38,34369,0,0,0,0,5000
